# virtual-signatures table — generated by scripts/generate_virtual_signature_table.py
# source: Godot Engine v4.7.2.stable.official
# schemaVersion=1
I	PhysicsPointQueryParameters3D	RefCounted
I	PhysicsRayQueryParameters2D	RefCounted
I	PhysicsRayQueryParameters3D	RefCounted
I	PhysicsServer2D	Object
I	PhysicsServer2DExtension	PhysicsServer2D
I	PhysicsServer2DManager	Object
I	PhysicsServer3D	Object
I	PhysicsServer3DExtension	PhysicsServer3D
I	PhysicsServer3DManager	Object
I	PhysicsServer3DRenderingServerHandler	Object
I	PhysicsShapeQueryParameters2D	RefCounted
I	PhysicsShapeQueryParameters3D	RefCounted
I	PhysicsTestMotionParameters2D	RefCounted
I	PhysicsTestMotionParameters3D	RefCounted
I	PhysicsTestMotionResult2D	RefCounted
I	PhysicsTestMotionResult3D	RefCounted
I	PinJoint2D	Joint2D
I	PinJoint3D	Joint3D
I	PlaceholderCubemap	PlaceholderTextureLayered
I	PlaceholderCubemapArray	PlaceholderTextureLayered
I	PlaceholderMaterial	Material
I	PlaceholderMesh	Mesh
I	PlaceholderTexture2D	Texture2D
I	PlaceholderTexture2DArray	PlaceholderTextureLayered
I	PlaceholderTexture3D	Texture3D
I	PlaceholderTextureLayered	TextureLayered
I	PlaneMesh	PrimitiveMesh
I	PointLight2D	Light2D
I	PointMesh	PrimitiveMesh
I	Polygon2D	Node2D
I	PolygonOccluder3D	Occluder3D
I	PolygonPathFinder	Resource
I	Popup	Window
I	PopupMenu	Popup
I	PopupPanel	Popup
I	PortableCompressedTexture2D	Texture2D
I	PrimitiveMesh	Mesh
I	PrismMesh	PrimitiveMesh
I	ProceduralSkyMaterial	Material
I	ProgressBar	Range
I	ProjectSettings	Object
I	PropertyTweener	Tweener
I	QuadMesh	PlaneMesh
I	QuadOccluder3D	Occluder3D
I	RDAccelerationStructureGeometry	RefCounted
I	RDAccelerationStructureInstance	RefCounted
I	RDAttachmentFormat	RefCounted
I	RDFramebufferPass	RefCounted
I	RDHitGroup	RefCounted
I	RDPipelineColorBlendState	RefCounted
I	RDPipelineColorBlendStateAttachment	RefCounted
I	RDPipelineDepthStencilState	RefCounted
I	RDPipelineMultisampleState	RefCounted
I	RDPipelineRasterizationState	RefCounted
I	RDPipelineShader	RefCounted
I	RDPipelineSpecializationConstant	RefCounted
I	RDSamplerState	RefCounted
I	RDShaderFile	Resource
I	RDShaderSPIRV	Resource
I	RDShaderSource	RefCounted
I	RDTextureFormat	RefCounted
I	RDTextureView	RefCounted
I	RDUniform	RefCounted
I	RDVertexAttribute	RefCounted
I	RandomNumberGenerator	RefCounted
I	Range	Control
I	RayCast2D	Node2D
I	RayCast3D	Node3D
I	RectangleShape2D	Shape2D
I	RefCounted	Object
I	ReferenceRect	Control
I	ReflectionProbe	VisualInstance3D
I	RegEx	RefCounted
I	RegExMatch	RefCounted
I	RemoteTransform2D	Node2D
I	RemoteTransform3D	Node3D
I	RenderData	Object
I	RenderDataExtension	RenderData
I	RenderDataRD	RenderData
I	RenderSceneBuffers	RefCounted
I	RenderSceneBuffersConfiguration	RefCounted
I	RenderSceneBuffersExtension	RenderSceneBuffers
I	RenderSceneBuffersRD	RenderSceneBuffers
I	RenderSceneData	Object
I	RenderSceneDataExtension	RenderSceneData
I	RenderSceneDataRD	RenderSceneData
I	RenderingDevice	Object
I	RenderingServer	Object
I	Resource	RefCounted
I	ResourceFormatLoader	RefCounted
I	ResourceFormatSaver	RefCounted
I	ResourceImporter	RefCounted
I	ResourceImporterBMFont	ResourceImporter
I	ResourceImporterBitMap	ResourceImporter
I	ResourceImporterCSVTranslation	ResourceImporter
